idx,latt,lon,dni
14454,17,99,1354.15
14455,17,100,1251.95
14456,17,101,1200.85
14457,17,102,1339.55
14458,17,103,1354.15
14459,17,104,1247.0833333333333
14460,17,105,1208.15
14461,17,106,649.7
14462,17,107,153.3
14463,17,108,0.0
14464,17,109,0.0
14465,17,110,0.0
14466,17,111,0.0
14467,17,112,0.0
14468,17,113,0.0
14469,17,114,0.0
14470,17,115,0.0
14471,17,116,0.0
14472,17,117,0.0
14473,17,118,0.0
14474,17,119,45.625
14475,17,120,1226.4
14476,17,121,1146.1
14477,17,122,80.3
14478,17,123,0.0
14479,17,124,0.0
14480,17,125,0.0
14481,17,126,0.0
14482,17,127,0.0
14483,17,128,0.0
14484,17,129,0.0
14485,17,130,0.0
14486,17,131,0.0
14487,17,132,0.0
14488,17,133,0.0
14489,17,134,139.91666666666666
14490,17,135,0.0
14491,17,136,0.0
14492,17,137,0.0
14493,17,138,0.0
14494,17,139,0.0
14495,17,140,0.0
14496,17,141,0.0
14497,17,142,0.0
14498,17,143,0.0
14499,17,144,0.0
14500,17,145,0.0
14501,17,146,0.0
14502,17,147,0.0
14503,17,148,0.0
14504,17,149,139.91666666666666
14505,17,150,0.0
14506,17,151,0.0
14507,17,152,0.0
14508,17,153,0.0
14509,17,154,0.0
14510,17,155,0.0
14511,17,156,0.0
14512,17,157,0.0
14513,17,158,0.0
14514,17,159,0.0
14515,17,160,0.0
14516,17,161,0.0
14517,17,162,0.0
14518,17,163,0.0
14519,17,164,0.0
14520,16,-165,0.0
14521,16,-164,0.0
14522,16,-163,0.0
14523,16,-162,0.0
14524,16,-161,0.0
14525,16,-160,0.0
14526,16,-159,0.0
14527,16,-158,0.0
14528,16,-157,0.0
14529,16,-156,0.0
14530,16,-155,0.0
14531,16,-154,0.0
14532,16,-153,0.0
14533,16,-152,0.0
14534,16,-151,0.0
14535,16,-150,0.0
14536,16,-149,0.0
14537,16,-148,0.0
14538,16,-147,0.0
14539,16,-146,0.0
14540,16,-145,0.0
14541,16,-144,0.0
14542,16,-143,0.0
14543,16,-142,0.0
14544,16,-141,0.0
14545,16,-140,0.0
14546,16,-139,0.0
14547,16,-138,0.0
14548,16,-137,0.0
14549,16,-136,237.25
14550,16,-135,0.0
14551,16,-134,0.0
14552,16,-133,0.0
14553,16,-132,0.0
14554,16,-131,0.0
14555,16,-130,0.0
14556,16,-129,0.0
14557,16,-128,0.0
14558,16,-127,0.0
14559,16,-126,0.0
14560,16,-125,0.0
14561,16,-124,0.0
14562,16,-123,0.0
14563,16,-122,0.0
14564,16,-121,48.66666666666666
14565,16,-120,0.0
14566,16,-119,0.0
14567,16,-118,0.0
14568,16,-117,0.0
14569,16,-116,0.0
14570,16,-115,0.0
14571,16,-114,0.0
14572,16,-113,0.0
14573,16,-112,0.0
14574,16,-111,0.0
14575,16,-110,0.0
14576,16,-109,0.0
14577,16,-108,0.0
14578,16,-107,0.0
14579,16,-106,0.0
14580,16,-105,0.0
14581,16,-104,0.0
14582,16,-103,0.0
14583,16,-102,0.0
14584,16,-101,0.0
14585,16,-100,0.0
14586,16,-99,83.95
14587,16,-98,529.25
14588,16,-97,919.8
14589,16,-96,175.2
14590,16,-95,69.35
14591,16,-94,1233.7
14592,16,-93,1843.25
14593,16,-92,1691.1666666666667
14594,16,-91,1259.25
14595,16,-90,989.15
14596,16,-89,813.95
14597,16,-88,901.55
14598,16,-87,985.5
14599,16,-86,894.25
14600,16,-85,390.55
14601,16,-84,0.0
14602,16,-83,0.0
14603,16,-82,0.0
14604,16,-81,0.0
14605,16,-80,0.0
14606,16,-79,0.0
14607,16,-78,0.0
14608,16,-77,0.0
14609,16,-76,42.583333333333336
14610,16,-75,0.0
14611,16,-74,0.0
14612,16,-73,0.0
14613,16,-72,0.0
14614,16,-71,0.0
14615,16,-70,0.0
14616,16,-69,0.0
14617,16,-68,0.0
14618,16,-67,0.0
14619,16,-66,0.0
14620,16,-65,0.0
14621,16,-64,0.0
14622,16,-63,47.45
14623,16,-62,39.54166666666666
14624,16,-61,0.0
14625,16,-60,0.0
14626,16,-59,0.0
14627,16,-58,0.0
14628,16,-57,0.0
14629,16,-56,0.0
14630,16,-55,0.0
14631,16,-54,0.0
14632,16,-53,0.0
14633,16,-52,0.0
14634,16,-51,0.0
14635,16,-50,0.0
14636,16,-49,0.0
14637,16,-48,0.0
14638,16,-47,0.0
14639,16,-46,0.0
14640,16,-45,0.0
14641,16,-44,0.0
14642,16,-43,0.0
14643,16,-42,0.0
14644,16,-41,0.0
14645,16,-40,0.0
14646,16,-39,0.0
14647,16,-38,0.0
14648,16,-37,0.0
14649,16,-36,0.0
14650,16,-35,0.0
14651,16,-34,0.0
14652,16,-33,0.0
14653,16,-32,0.0
14654,16,-31,118.625
14655,16,-30,0.0
14656,16,-29,0.0
14657,16,-28,0.0
14658,16,-27,0.0
14659,16,-26,0.0
14660,16,-25,0.0
14661,16,-24,54.75
14662,16,-23,0.0
14663,16,-22,0.0
14664,16,-21,0.0
14665,16,-20,0.0
14666,16,-19,0.0
14667,16,-18,492.75
14668,16,-17,1551.25
14669,16,-16,1514.75
14670,16,-15,1485.55
14671,16,-14,1514.75
14672,16,-13,1543.95
14673,16,-12,1514.75
14674,16,-11,1529.35
14675,16,-10,1456.35
14676,16,-9,1463.65
14677,16,-8,1543.95
14678,16,-7,1894.35
14679,16,-6,1726.45
14680,16,-5,1719.15
14681,16,-4,1719.15
14682,16,-3,1733.75
14683,16,-2,1733.75
14684,16,-1,1770.25
14685,16,0,1799.45
14686,16,1,1879.75
14687,16,2,1894.35
14688,16,3,1806.75
14689,16,4,1733.75
14690,16,5,1741.05
14691,16,6,1799.45
14692,16,7,1814.05
14693,16,8,1784.85
14694,16,9,1733.75
14695,16,10,1733.75
14696,16,11,1733.75
14697,16,12,1733.75
14698,16,13,1828.65
14699,16,14,1806.75
14700,16,15,1733.75
14701,16,16,1733.75
14702,16,17,1733.75
14703,16,18,1748.35
14704,16,19,1916.25
14705,16,20,1916.25
14706,16,21,2054.95
14707,16,22,2208.25
14708,16,23,2215.55
14709,16,24,2106.05
14710,16,25,2120.65
14711,16,26,2113.35
14712,16,27,1974.65
14713,16,28,1916.25
14714,16,29,1952.75
14715,16,30,1930.85
14716,16,31,1908.95
14717,16,32,1916.25
14718,16,33,1916.25
14719,16,34,1916.25
14720,16,35,1945.45
14721,16,36,2149.85
14722,16,37,2040.35
14723,16,38,1551.25
14724,16,39,156.95
14725,16,40,0.0
14726,16,41,0.0
14727,16,42,1022.0
14728,16,43,2040.35
14729,16,44,2287.333333333333
14730,16,45,2215.55
14731,16,46,2266.65
14732,16,47,2434.55
14733,16,48,2456.45
14734,16,49,2507.55
14735,16,50,2354.25
14736,16,51,959.95
14737,16,52,0.0
14738,16,53,0.0
14739,16,54,0.0
14740,16,55,0.0
14741,16,56,0.0
14742,16,57,0.0
14743,16,58,0.0
14744,16,59,0.0
14745,16,60,0.0
14746,16,61,0.0
14747,16,62,0.0
14748,16,63,0.0
14749,16,64,0.0
14750,16,65,0.0
14751,16,66,0.0
14752,16,67,0.0
14753,16,68,0.0
14754,16,69,0.0
14755,16,70,0.0
14756,16,71,0.0
14757,16,72,0.0
14758,16,73,868.7
14759,16,74,1502.5833333333333
14760,16,75,1514.75
14761,16,76,1514.75
14762,16,77,1427.15
14763,16,78,1346.85
14764,16,79,1120.55
14765,16,80,292.0
14766,16,81,0.0
14767,16,82,0.0
14768,16,83,0.0
14769,16,84,0.0
14770,16,85,0.0
14771,16,86,0.0
14772,16,87,0.0
14773,16,88,0.0
14774,16,89,42.583333333333336
14775,16,90,0.0
14776,16,91,0.0
14777,16,92,0.0
14778,16,93,54.75
14779,16,94,430.7
14780,16,95,156.95
14781,16,96,0.0
14782,16,97,824.9
14783,16,98,1098.65
14784,16,99,1310.35
14785,16,100,1361.45
14786,16,101,1361.45
14787,16,102,1368.75
14788,16,103,1368.75
14789,16,104,1289.6666666666667
14790,16,105,1222.75
14791,16,106,1120.55
14792,16,107,861.4
14793,16,108,127.75
14794,16,109,0.0
14795,16,110,0.0
14796,16,111,0.0
14797,16,112,0.0
14798,16,113,0.0
14799,16,114,0.0
14800,16,115,0.0
14801,16,116,0.0
14802,16,117,0.0
14803,16,118,0.0
14804,16,119,450.1666666666667
14805,16,120,1565.85
14806,16,121,251.85
14807,16,122,0.0
14808,16,123,0.0
14809,16,124,0.0
14810,16,125,0.0
14811,16,126,0.0
14812,16,127,0.0
14813,16,128,0.0
14814,16,129,0.0
14815,16,130,0.0
14816,16,131,0.0
14817,16,132,0.0
14818,16,133,0.0
14819,16,134,48.66666666666666
14820,16,135,0.0
14821,16,136,0.0
14822,16,137,0.0
14823,16,138,0.0
14824,16,139,0.0
14825,16,140,0.0
14826,16,141,0.0
14827,16,142,0.0
14828,16,143,0.0
14829,16,144,0.0
14830,16,145,0.0
14831,16,146,0.0
14832,16,147,0.0
14833,16,148,0.0
14834,16,149,237.25
14835,16,150,0.0
14836,16,151,0.0
14837,16,152,0.0
14838,16,153,0.0
14839,16,154,0.0
14840,16,155,0.0
14841,16,156,0.0
14842,16,157,0.0
14843,16,158,0.0
14844,16,159,0.0
14845,16,160,0.0
14846,16,161,0.0
14847,16,162,0.0
14848,16,163,0.0
14849,16,164,0.0
14850,15,-165,0.0
14851,15,-164,0.0
14852,15,-163,0.0
14853,15,-162,0.0
14854,15,-161,0.0
14855,15,-160,0.0
14856,15,-159,0.0
14857,15,-158,0.0
14858,15,-157,0.0
14859,15,-156,0.0
14860,15,-155,0.0
14861,15,-154,0.0
14862,15,-153,0.0
14863,15,-152,0.0
14864,15,-151,0.0
14865,15,-150,0.0
14866,15,-149,0.0
14867,15,-148,0.0
14868,15,-147,0.0
14869,15,-146,0.0
14870,15,-145,0.0
14871,15,-144,0.0
14872,15,-143,0.0
14873,15,-142,0.0
14874,15,-141,0.0
14875,15,-140,0.0
14876,15,-139,0.0
14877,15,-138,0.0
14878,15,-137,0.0
14879,15,-136,197.7083333333333
14880,15,-135,0.0
14881,15,-134,0.0
14882,15,-133,0.0
14883,15,-132,0.0
14884,15,-131,0.0
14885,15,-130,0.0
14886,15,-129,0.0
14887,15,-128,0.0
14888,15,-127,0.0
14889,15,-126,0.0
14890,15,-125,0.0
14891,15,-124,0.0
14892,15,-123,0.0
14893,15,-122,0.0
14894,15,-121,121.66666666666669
14895,15,-120,0.0
14896,15,-119,0.0
14897,15,-118,0.0
14898,15,-117,0.0
14899,15,-116,0.0
14900,15,-115,0.0
14901,15,-114,0.0
14902,15,-113,0.0
14903,15,-112,0.0
14904,15,-111,0.0
14905,15,-110,0.0
14906,15,-109,0.0
14907,15,-108,0.0
14908,15,-107,0.0
14909,15,-106,0.0
14910,15,-105,0.0
14911,15,-104,0.0
14912,15,-103,0.0
14913,15,-102,0.0
14914,15,-101,0.0
14915,15,-100,0.0
14916,15,-99,0.0
14917,15,-98,0.0
14918,15,-97,0.0
14919,15,-96,0.0
14920,15,-95,0.0
14921,15,-94,0.0
14922,15,-93,967.25
14923,15,-92,1784.4444444444443
14924,15,-91,1921.3194444444443
14925,15,-90,1642.5
14926,15,-89,1581.6666666666667
14927,15,-88,1429.5833333333333
14928,15,-87,1271.4166666666667
14929,15,-86,1149.75
14930,15,-85,1192.3333333333333
14931,15,-84,358.9166666666667
14932,15,-83,0.0
14933,15,-82,0.0
14934,15,-81,0.0
14935,15,-80,0.0
14936,15,-79,0.0
14937,15,-78,0.0
14938,15,-77,0.0
14939,15,-76,35.486111111111114
14940,15,-75,0.0
14941,15,-74,0.0
14942,15,-73,0.0
14943,15,-72,0.0
14944,15,-71,0.0
14945,15,-70,0.0
14946,15,-69,0.0
14947,15,-68,0.0
14948,15,-67,0.0
14949,15,-66,0.0
14950,15,-65,0.0
14951,15,-64,0.0
14952,15,-63,0.0
14953,15,-62,70.97222222222223
14954,15,-61,0.0
14955,15,-60,0.0
14956,15,-59,0.0
14957,15,-58,0.0
14958,15,-57,0.0
14959,15,-56,0.0
14960,15,-55,0.0
14961,15,-54,0.0
14962,15,-53,0.0
14963,15,-52,0.0
14964,15,-51,0.0
14965,15,-50,0.0
14966,15,-49,0.0
14967,15,-48,0.0
14968,15,-47,0.0
14969,15,-46,0.0
14970,15,-45,0.0
14971,15,-44,0.0
14972,15,-43,0.0
14973,15,-42,0.0
14974,15,-41,0.0
14975,15,-40,0.0
14976,15,-39,0.0
14977,15,-38,0.0
14978,15,-37,0.0
14979,15,-36,0.0
14980,15,-35,0.0
14981,15,-34,0.0
14982,15,-33,0.0
14983,15,-32,0.0
14984,15,-31,0.0
14985,15,-30,0.0
14986,15,-29,0.0
14987,15,-28,0.0
14988,15,-27,0.0
14989,15,-26,73.0
14990,15,-25,45.625
14991,15,-24,0.0
14992,15,-23,0.0
14993,15,-22,0.0
14994,15,-21,0.0
14995,15,-20,0.0
14996,15,-19,0.0
14997,15,-18,1113.25
14998,15,-17,1551.25
14999,15,-16,1490.4166666666667
15000,15,-15,1533.0
15001,15,-14,1575.5833333333333
15002,15,-13,1502.5833333333333
15003,15,-12,1520.8333333333333
15004,15,-11,1539.0833333333333
15005,15,-10,1533.0
15006,15,-9,1533.0
15007,15,-8,1514.75
15008,15,-7,1593.8333333333333
15009,15,-6,1587.75
15010,15,-5,1666.8333333333333
15011,15,-4,1685.0833333333333
15012,15,-3,1739.8333333333333
15013,15,-2,1825.0
15014,15,-1,1814.861111111111
15015,15,0,1752.0
15016,15,1,1679.0
15017,15,2,1691.1666666666667
15018,15,3,1703.3333333333333
15019,15,4,1691.1666666666667
15020,15,5,1758.0833333333333
15021,15,6,1770.25
15022,15,7,1752.0
15023,15,8,1770.25
15024,15,9,1770.25
15025,15,10,1752.0
15026,15,11,1770.25
15027,15,12,1831.0833333333333
15028,15,13,1837.1666666666667
15029,15,14,1794.5833333333333
15030,15,15,1770.25
15031,15,16,1770.25
15032,15,17,1752.0
15033,15,18,1770.25
15034,15,19,1946.6666666666667
15035,15,20,1940.5833333333333
15036,15,21,2226.5
15037,15,22,2177.833333333333
15038,15,23,2117.0
15039,15,24,2135.25
15040,15,25,2129.1666666666665
15041,15,26,2019.6666666666667
15042,15,27,1995.3333333333333
15043,15,28,1952.75
15044,15,29,1977.0833333333333
15045,15,30,1934.5
15046,15,31,1952.75
15047,15,32,1952.75
15048,15,33,1934.5
15049,15,34,1952.75
15050,15,35,2086.583333333333
15051,15,36,2183.9166666666665
15052,15,37,2269.083333333333
15053,15,38,2287.333333333333
15054,15,39,1651.625
15055,15,40,812.125
15056,15,41,0.0
15057,15,42,714.7916666666666
15058,15,43,1837.1666666666667
15059,15,44,2463.75
15060,15,45,2354.25
15061,15,46,2336.0
15062,15,47,2415.083333333333
15063,15,48,1724.625
15064,15,49,647.875
15065,15,50,115.58333333333331
15066,15,51,0.0
15067,15,52,0.0
15068,15,53,0.0
15069,15,54,0.0
15070,15,55,0.0
15071,15,56,0.0
15072,15,57,0.0
15073,15,58,0.0
15074,15,59,0.0
15075,15,60,0.0
15076,15,61,0.0
15077,15,62,0.0
15078,15,63,0.0
15079,15,64,0.0
15080,15,65,0.0
15081,15,66,0.0
15082,15,67,0.0
15083,15,68,0.0
15084,15,69,0.0
15085,15,70,0.0
15086,15,71,0.0
15087,15,72,0.0
15088,15,73,158.16666666666666
15089,15,74,1351.0069444444443
15090,15,75,1539.0833333333333
15091,15,76,1502.5833333333333
15092,15,77,1466.0833333333333
15093,15,78,1338.3333333333333
15094,15,79,842.5416666666666
15095,15,80,0.0
15096,15,81,0.0
15097,15,82,0.0
15098,15,83,0.0
15099,15,84,0.0
15100,15,85,0.0
15101,15,86,0.0
15102,15,87,0.0
15103,15,88,0.0
15104,15,89,35.486111111111114
15105,15,90,0.0
15106,15,91,0.0
15107,15,92,0.0
15108,15,93,0.0
15109,15,94,0.0
15110,15,95,0.0
15111,15,96,0.0
15112,15,97,507.9583333333333
15113,15,98,1082.8333333333333
15114,15,99,1289.6666666666667
15115,15,100,1326.1666666666667
15116,15,101,1228.8333333333333
15117,15,102,1265.3333333333333
15118,15,103,1277.5
15119,15,104,1191.3194444444443
15120,15,105,1143.6666666666667
15121,15,106,1155.8333333333333
15122,15,107,1088.9166666666667
15123,15,108,751.2916666666666
15124,15,109,0.0
15125,15,110,0.0
15126,15,111,0.0
15127,15,112,0.0
15128,15,113,0.0
15129,15,114,0.0
15130,15,115,0.0
15131,15,116,0.0
15132,15,117,0.0
15133,15,118,0.0
15134,15,119,60.833333333333336
15135,15,120,1031.125
15136,15,121,383.25
15137,15,122,124.70833333333331
15138,15,123,0.0
15139,15,124,0.0
15140,15,125,0.0
15141,15,126,0.0
15142,15,127,0.0
15143,15,128,0.0
15144,15,129,0.0
15145,15,130,0.0
15146,15,131,0.0
15147,15,132,0.0
15148,15,133,0.0
15149,15,134,121.66666666666669
15150,15,135,0.0
15151,15,136,0.0
15152,15,137,0.0
15153,15,138,0.0
15154,15,139,0.0
15155,15,140,0.0
15156,15,141,0.0
15157,15,142,0.0
15158,15,143,0.0
15159,15,144,0.0
15160,15,145,118.625
15161,15,146,0.0
15162,15,147,0.0
15163,15,148,0.0
15164,15,149,116.59722222222224
15165,15,150,0.0
15166,15,151,0.0
15167,15,152,0.0
15168,15,153,0.0
15169,15,154,0.0
15170,15,155,0.0
15171,15,156,0.0
15172,15,157,0.0
15173,15,158,0.0
15174,15,159,0.0
15175,15,160,0.0
15176,15,161,0.0
15177,15,162,0.0
15178,15,163,0.0
15179,15,164,0.0
15180,14,-165,0.0
15181,14,-164,0.0
15182,14,-163,0.0
15183,14,-162,0.0
15184,14,-161,0.0
15185,14,-160,0.0
15186,14,-159,0.0
15187,14,-158,0.0
15188,14,-157,0.0
15189,14,-156,0.0
15190,14,-155,0.0
15191,14,-154,0.0
15192,14,-153,0.0
15193,14,-152,0.0
15194,14,-151,0.0
15195,14,-150,0.0
15196,14,-149,0.0
15197,14,-148,0.0
15198,14,-147,0.0
15199,14,-146,0.0
15200,14,-145,0.0
15201,14,-144,0.0
15202,14,-143,0.0
15203,14,-142,0.0
15204,14,-141,0.0
15205,14,-140,0.0
15206,14,-139,0.0
15207,14,-138,0.0
15208,14,-137,0.0
15209,14,-136,197.7083333333333
15210,14,-135,0.0
15211,14,-134,0.0
15212,14,-133,0.0
15213,14,-132,0.0
15214,14,-131,0.0
15215,14,-130,0.0
15216,14,-129,0.0
15217,14,-128,0.0
15218,14,-127,0.0
15219,14,-126,0.0
15220,14,-125,0.0
15221,14,-124,0.0
15222,14,-123,0.0
15223,14,-122,0.0
15224,14,-121,121.66666666666669
15225,14,-120,0.0
15226,14,-119,0.0
15227,14,-118,0.0
15228,14,-117,0.0
15229,14,-116,0.0
15230,14,-115,0.0
15231,14,-114,0.0
15232,14,-113,0.0
15233,14,-112,0.0
15234,14,-111,0.0
15235,14,-110,0.0
15236,14,-109,0.0
15237,14,-108,0.0
15238,14,-107,0.0
15239,14,-106,0.0
15240,14,-105,0.0
15241,14,-104,0.0
15242,14,-103,0.0
15243,14,-102,0.0
15244,14,-101,0.0
15245,14,-100,0.0
15246,14,-99,0.0
15247,14,-98,0.0
15248,14,-97,0.0
15249,14,-96,0.0
15250,14,-95,0.0
15251,14,-94,0.0
15252,14,-93,0.0
15253,14,-92,243.3333333333333
15254,14,-91,638.75
15255,14,-90,1204.5
15256,14,-89,1721.5833333333333
15257,14,-88,1873.6666666666667
15258,14,-87,1234.9166666666667
15259,14,-86,1222.75
15260,14,-85,1283.5833333333333
15261,14,-84,45.625
15262,14,-83,0.0
15263,14,-82,0.0
15264,14,-81,0.0
15265,14,-80,0.0
15266,14,-79,0.0
15267,14,-78,0.0
15268,14,-77,0.0
15269,14,-76,35.486111111111114
15270,14,-75,0.0
15271,14,-74,0.0
15272,14,-73,0.0
15273,14,-72,0.0
15274,14,-71,0.0
15275,14,-70,0.0
15276,14,-69,0.0
15277,14,-68,0.0
15278,14,-67,0.0
15279,14,-66,0.0
15280,14,-65,0.0
15281,14,-64,0.0
15282,14,-63,0.0
15283,14,-62,98.85416666666669
15284,14,-61,0.0
15285,14,-60,0.0
15286,14,-59,0.0
15287,14,-58,0.0
15288,14,-57,0.0
15289,14,-56,0.0
15290,14,-55,0.0
15291,14,-54,0.0
15292,14,-53,0.0
15293,14,-52,0.0
15294,14,-51,0.0
15295,14,-50,0.0
15296,14,-49,0.0
15297,14,-48,0.0
15298,14,-47,0.0
15299,14,-46,0.0
15300,14,-45,0.0
15301,14,-44,0.0
15302,14,-43,0.0
15303,14,-42,0.0
15304,14,-41,0.0
15305,14,-40,0.0
15306,14,-39,0.0
15307,14,-38,0.0
15308,14,-37,0.0
15309,14,-36,0.0
15310,14,-35,0.0
15311,14,-34,0.0
15312,14,-33,0.0
15313,14,-32,0.0
15314,14,-31,197.7083333333333
15315,14,-30,0.0
15316,14,-29,0.0
15317,14,-28,0.0
15318,14,-27,0.0
15319,14,-26,0.0
15320,14,-25,0.0
15321,14,-24,0.0
15322,14,-23,0.0
15323,14,-22,0.0
15324,14,-21,0.0
15325,14,-20,0.0
15326,14,-19,0.0
15327,14,-18,644.8333333333334
15328,14,-17,1374.8333333333333
15329,14,-16,1409.3055555555557
15330,14,-15,1496.5
15331,14,-14,1545.1666666666667
15332,14,-13,1508.6666666666667
15333,14,-12,1563.4166666666667
15334,14,-11,1551.25
15335,14,-10,1557.3333333333333
15336,14,-9,1551.25
15337,14,-8,1551.25
15338,14,-7,1551.25
15339,14,-6,1557.3333333333333
15340,14,-5,1563.4166666666667
15341,14,-4,1466.0833333333333
15342,14,-3,1551.25
15343,14,-2,1551.25
15344,14,-1,1515.763888888889
15345,14,0,1575.5833333333333
15346,14,1,1551.25
15347,14,2,1551.25
15348,14,3,1484.3333333333333
15349,14,4,1484.3333333333333
15350,14,5,1484.3333333333333
15351,14,6,1539.0833333333333
15352,14,7,1666.8333333333333
15353,14,8,1679.0
15354,14,9,1666.8333333333333
15355,14,10,1818.9166666666667
15356,14,11,1776.3333333333333
15357,14,12,1934.5
15358,14,13,1566.4583333333333
15359,14,14,1556.3194444444443
15360,14,15,1733.75
15361,14,16,1733.75
15362,14,17,1733.75
15363,14,18,1733.75
15364,14,19,1898.0
15365,14,20,1916.25
15366,14,21,2104.833333333333
15367,14,22,1958.8333333333333
15368,14,23,2056.1666666666665
15369,14,24,2019.6666666666667
15370,14,25,1946.6666666666667
15371,14,26,1928.4166666666667
15372,14,27,1916.25
15373,14,28,1916.25
15374,14,29,1946.6666666666667
15375,14,30,1904.0833333333333
15376,14,31,1855.4166666666667
15377,14,32,1843.25
15378,14,33,1831.0833333333333
15379,14,34,1879.75
15380,14,35,2031.8333333333333
15381,14,36,1904.0833333333333
15382,14,37,1837.1666666666667
15383,14,38,2025.75
15384,14,39,2007.5
15385,14,40,1642.5
15386,14,41,1307.9166666666667
15387,14,42,374.125
15388,14,43,1745.9166666666667
15389,14,44,1797.1180555555557
15390,14,45,1076.75
15391,14,46,778.6666666666666
15392,14,47,69.95833333333333
15393,14,48,0.0
15394,14,49,0.0
15395,14,50,0.0
15396,14,51,0.0
15397,14,52,0.0
15398,14,53,0.0
15399,14,54,0.0
15400,14,55,0.0
15401,14,56,0.0
15402,14,57,0.0
15403,14,58,0.0
15404,14,59,0.0
15405,14,60,0.0
15406,14,61,0.0
15407,14,62,0.0
15408,14,63,0.0
15409,14,64,0.0
15410,14,65,0.0
15411,14,66,0.0
15412,14,67,0.0
15413,14,68,0.0
15414,14,69,0.0
15415,14,70,0.0
15416,14,71,0.0
15417,14,72,0.0
15418,14,73,0.0
15419,14,74,909.9652777777778
15420,14,75,1490.4166666666667
15421,14,76,1551.25
15422,14,77,1545.1666666666667
15423,14,78,1417.4166666666667
15424,14,79,1076.75
15425,14,80,0.0
15426,14,81,0.0
15427,14,82,0.0
15428,14,83,0.0
15429,14,84,0.0
15430,14,85,0.0
15431,14,86,0.0
15432,14,87,0.0
15433,14,88,0.0
15434,14,89,35.486111111111114
15435,14,90,0.0
15436,14,91,0.0
15437,14,92,85.16666666666667
15438,14,93,0.0
15439,14,94,0.0
15440,14,95,0.0
15441,14,96,0.0
15442,14,97,85.16666666666667
15443,14,98,994.625
15444,14,99,1070.6666666666667
15445,14,100,845.5833333333334
15446,14,101,1210.5833333333333
15447,14,102,1210.5833333333333
15448,14,103,1374.8333333333333
15449,14,104,1338.3333333333333
15450,14,105,1338.3333333333333
15451,14,106,1362.6666666666667
15452,14,107,1253.1666666666667
15453,14,108,1003.75
15454,14,109,0.0
15455,14,110,0.0
15456,14,111,0.0
15457,14,112,0.0
15458,14,113,0.0
15459,14,114,0.0
15460,14,115,0.0
15461,14,116,0.0
15462,14,117,0.0
15463,14,118,0.0
15464,14,119,0.0
15465,14,120,690.4583333333334
15466,14,121,282.875
15467,14,122,434.9583333333333
15468,14,123,511.0
15469,14,124,0.0
15470,14,125,0.0
15471,14,126,0.0
15472,14,127,0.0
15473,14,128,0.0
15474,14,129,0.0
15475,14,130,0.0
15476,14,131,0.0
15477,14,132,0.0
15478,14,133,0.0
15479,14,134,116.59722222222224
15480,14,135,0.0
15481,14,136,0.0
15482,14,137,0.0
15483,14,138,0.0
15484,14,139,0.0
15485,14,140,0.0
15486,14,141,0.0
15487,14,142,0.0
15488,14,143,0.0
15489,14,144,0.0
15490,14,145,0.0
15491,14,146,0.0
15492,14,147,0.0
15493,14,148,0.0
15494,14,149,197.7083333333333
15495,14,150,0.0
15496,14,151,0.0
15497,14,152,0.0
15498,14,153,0.0
15499,14,154,0.0
15500,14,155,0.0
15501,14,156,0.0
15502,14,157,0.0
15503,14,158,0.0
15504,14,159,0.0
15505,14,160,0.0
15506,14,161,0.0
15507,14,162,0.0
15508,14,163,0.0
15509,14,164,0.0
15510,13,-165,0.0
15511,13,-164,0.0
15512,13,-163,0.0
15513,13,-162,0.0
15514,13,-161,0.0
15515,13,-160,0.0
15516,13,-159,0.0
15517,13,-158,0.0
15518,13,-157,0.0
15519,13,-156,0.0
15520,13,-155,0.0
15521,13,-154,0.0
15522,13,-153,0.0
15523,13,-152,0.0
15524,13,-151,0.0
15525,13,-150,0.0
15526,13,-149,0.0
15527,13,-148,0.0
15528,13,-147,0.0
15529,13,-146,0.0
15530,13,-145,0.0
15531,13,-144,0.0
15532,13,-143,0.0
15533,13,-142,0.0
15534,13,-141,0.0
15535,13,-140,0.0
15536,13,-139,0.0
15537,13,-138,0.0
15538,13,-137,0.0
15539,13,-136,118.625
15540,13,-135,0.0
15541,13,-134,0.0
15542,13,-133,0.0
15543,13,-132,0.0
15544,13,-131,0.0
15545,13,-130,0.0
15546,13,-129,0.0
15547,13,-128,0.0
15548,13,-127,0.0
15549,13,-126,0.0
15550,13,-125,0.0
15551,13,-124,0.0
15552,13,-123,0.0
15553,13,-122,0.0
15554,13,-121,21.291666666666668
15555,13,-120,0.0
15556,13,-119,0.0
15557,13,-118,0.0
15558,13,-117,0.0
15559,13,-116,0.0
15560,13,-115,0.0
15561,13,-114,0.0
15562,13,-113,0.0
15563,13,-112,0.0
15564,13,-111,0.0
15565,13,-110,0.0
15566,13,-109,0.0
15567,13,-108,0.0
15568,13,-107,0.0
15569,13,-106,0.0
15570,13,-105,0.0
15571,13,-104,0.0
15572,13,-103,0.0
15573,13,-102,0.0
15574,13,-101,0.0
15575,13,-100,0.0
15576,13,-99,0.0
15577,13,-98,0.0
15578,13,-97,0.0
15579,13,-96,0.0
15580,13,-95,0.0
15581,13,-94,0.0
15582,13,-93,0.0
15583,13,-92,0.0
15584,13,-91,0.0
15585,13,-90,0.0
15586,13,-89,0.0
15587,13,-88,1105.95
15588,13,-87,1412.55
15589,13,-86,1138.8
15590,13,-85,1058.5
15591,13,-84,0.0
15592,13,-83,0.0
15593,13,-82,0.0
